filename,label,length,split,adf_p,kpss_p,poly_r2,var_increasing,diff_stationary,smart_label
series_286.csv,deterministic,81,train,0.9737350965878493,0.01,0.9898221882177495,False,True,deterministic
series_287.csv,no_trend,84,train,0.009210737084228296,0.06833142399750722,0.09025547144559365,False,True,no_trend
series_288.csv,deterministic,88,train,0.9970050705770722,0.01,0.9996892457613784,False,True,deterministic
series_289.csv,no_trend,111,train,1.0792144145498964e-18,0.1,0.007060039421158737,False,True,no_trend
series_290.csv,no_trend,115,train,8.092831956880746e-15,0.1,0.008785460823989122,False,True,no_trend
series_291.csv,stochastic,107,train,0.9859739636871979,0.01,0.9261407378173209,False,True,deterministic
series_292.csv,deterministic,48,train,0.9789926203375731,0.01,0.9988597454655825,False,True,deterministic
series_293.csv,stochastic,72,train,0.8892134908296616,0.030998007243526034,0.8619741102631955,True,False,inconclusive
series_294.csv,stochastic,46,train,0.2500963513488494,0.05001900769786191,0.3278405711812361,False,True,inconclusive
series_295.csv,stochastic,77,train,0.9844055522078087,0.01,0.8787111172883725,True,True,stochastic
series_296.csv,deterministic,37,train,0.9946055615575555,0.01,0.989720297568097,False,True,deterministic
series_297.csv,stochastic,64,train,0.15965117928014683,0.1,0.4902101460980337,False,True,inconclusive
series_298.csv,no_trend,120,train,3.637380369243571e-20,0.1,0.01079577401295495,False,True,no_trend
series_299.csv,no_trend,65,train,1.2974466730093498e-14,0.1,0.028009316821430708,False,True,no_trend
series_300.csv,stochastic,43,train,0.4205235716647289,0.1,0.5564996159405349,False,True,inconclusive
series_301.csv,deterministic,51,train,0.9927944422997003,0.01,0.9976084034001628,True,True,stochastic
series_302.csv,deterministic,62,train,0.6673559925384841,0.01,0.9965020925455068,False,True,deterministic
series_303.csv,deterministic,92,train,0.960058364187482,0.01,0.9998346155828085,False,True,deterministic
series_304.csv,stochastic,43,train,0.8057944130892436,0.01,0.8652012130865733,True,True,stochastic
series_305.csv,no_trend,112,train,1.5872777998063363e-06,0.1,0.001963715975740521,False,True,no_trend
series_306.csv,no_trend,100,train,0.0004269780550243414,0.1,0.007068310484585449,False,True,no_trend
series_307.csv,deterministic,92,train,0.9912972689254842,0.01,0.999739412302133,False,True,deterministic
series_308.csv,stochastic,31,train,0.023948233705333402,0.01,0.9126518910713498,False,True,deterministic
series_309.csv,deterministic,41,train,0.916740132364019,0.01,0.9957915690112679,False,False,deterministic
series_310.csv,no_trend,149,train,1.729198925811459e-26,0.1,0.0009056058230823005,False,True,no_trend
series_311.csv,stochastic,25,train,0.9344952406646105,0.02177010082288551,0.8278274128167289,False,True,inconclusive
series_312.csv,no_trend,133,train,6.06432611500387e-16,0.0781413407822964,0.029266581604166397,False,True,no_trend
series_313.csv,no_trend,139,train,2.8677306437885034e-23,0.1,0.01004253107230657,True,True,no_trend
series_314.csv,deterministic,52,train,0.9385324436697338,0.01,0.9794798107790325,False,True,deterministic
series_315.csv,deterministic,105,train,0.9826155968436148,0.01,0.9998428702260467,False,True,deterministic
series_316.csv,stochastic,130,train,0.2123191643221622,0.014566177190865717,0.4757986412558114,False,True,inconclusive
series_317.csv,deterministic,60,train,0.9416652707745269,0.01,0.9977759929218162,False,True,deterministic
series_318.csv,stochastic,98,train,0.15237483232328763,0.010845765576647294,0.8431698821350732,False,True,inconclusive
series_319.csv,stochastic,43,train,0.3006411567549966,0.1,0.10548703588124475,False,True,inconclusive
series_320.csv,no_trend,129,train,5.479308943580708e-18,0.1,0.006135236448701065,False,True,no_trend
series_321.csv,no_trend,44,train,0.26763127367537154,0.1,0.04237672885958921,True,True,stochastic
series_322.csv,no_trend,129,train,8.039349996482399e-24,0.1,0.009718146304824815,False,True,no_trend
series_323.csv,stochastic,116,train,0.48727445437005595,0.01,0.491434937038452,False,True,inconclusive
series_324.csv,no_trend,110,train,2.0059513526310314e-22,0.1,0.016009666388672184,False,True,no_trend
series_325.csv,deterministic,32,train,0.9160128048230392,0.01,0.9965611085189721,False,True,deterministic
series_326.csv,deterministic,147,train,0.9353506011056173,0.01,0.999903101477206,False,True,deterministic
series_327.csv,no_trend,124,train,8.28519401279964e-19,0.1,0.029442753203509087,False,True,no_trend
series_328.csv,deterministic,68,train,0.9100339017649185,0.01,0.9985344868494307,False,True,deterministic
series_329.csv,no_trend,57,train,0.03831467075924005,0.1,0.021427630304111545,False,True,no_trend
series_330.csv,deterministic,64,train,0.9759808963079148,0.01,0.9996785936461776,False,True,deterministic
series_331.csv,stochastic,77,train,0.29408765656315805,0.02994399069851649,0.3087715560423968,False,True,inconclusive
series_332.csv,stochastic,107,train,0.5671675281707902,0.01,0.6141162744032337,False,True,inconclusive
series_333.csv,no_trend,26,train,1.0803922631640467e-05,0.1,0.02099274046360955,False,True,no_trend
series_334.csv,no_trend,23,train,0.0042816758731533235,0.1,0.0019136396936807465,False,False,no_trend
series_335.csv,stochastic,45,train,0.024624814907521195,0.1,0.060677480641356585,False,True,no_trend
series_336.csv,deterministic,76,train,0.9633274785995944,0.01,0.9982862232245303,False,True,deterministic
series_337.csv,stochastic,91,train,0.39198482408926416,0.02136330468347786,0.4593613407145479,False,True,inconclusive
series_338.csv,deterministic,132,train,0.9630252428883846,0.01,0.9980518235030931,True,True,stochastic
series_339.csv,stochastic,42,train,0.3918464456924346,0.01,0.8039167832083269,False,True,inconclusive
series_340.csv,deterministic,66,train,0.9336119435851739,0.01,0.9986440643185355,False,True,deterministic
series_341.csv,no_trend,137,train,1.773594510892601e-22,0.1,0.030216959244996344,True,True,no_trend
series_342.csv,stochastic,96,train,0.03380338409255248,0.01,0.7264433294950379,False,True,inconclusive
series_343.csv,stochastic,55,train,0.7612140849538038,0.1,0.15144422006653413,True,False,inconclusive
series_344.csv,deterministic,142,train,0.9967216436332933,0.01,0.9997675030878301,False,True,deterministic
series_345.csv,deterministic,26,train,0.5044198440095513,0.01,0.993780086039948,False,True,deterministic
series_346.csv,deterministic,58,train,0.987376154746783,0.01,0.9994940823066563,False,True,deterministic
series_347.csv,no_trend,62,train,4.142493075506485e-17,0.1,0.014134574326329696,True,True,no_trend
series_348.csv,no_trend,130,train,0.00015679819708666227,0.1,0.013301937075244297,False,True,no_trend
series_349.csv,no_trend,65,train,1.6048764652654448e-08,0.1,0.0035931621692912863,False,True,no_trend
series_350.csv,stochastic,95,train,0.4826414067271152,0.060047371743402536,0.3673986641229978,False,True,inconclusive
series_351.csv,deterministic,98,train,0.9957331511994818,0.01,0.9918181390057534,False,True,deterministic
series_352.csv,deterministic,90,train,0.9789229323675515,0.01,0.9996634254270087,False,True,deterministic
series_353.csv,no_trend,112,train,5.691061844024032e-19,0.1,0.0035796011027637853,True,True,no_trend
series_354.csv,no_trend,101,train,5.807913878839561e-19,0.1,0.03201725003227074,False,True,no_trend
series_355.csv,stochastic,84,train,0.1995495875995602,0.01,0.9445533733280015,False,True,deterministic
series_356.csv,deterministic,25,train,0.9971533859037286,0.010127454207162446,0.9871451371019054,False,False,deterministic
series_357.csv,deterministic,89,train,0.9793332153228679,0.01,0.9997498926456181,False,True,deterministic
series_358.csv,deterministic,113,train,0.9700822386839455,0.01,0.9997831177211806,False,True,deterministic
series_359.csv,stochastic,77,train,0.8346372958049998,0.01,0.8520160029107692,False,True,inconclusive
series_360.csv,deterministic,43,train,0.9967749721627953,0.01,0.9994241303822539,False,True,deterministic
series_361.csv,no_trend,115,train,1.4204090850210539e-16,0.1,0.020653225752363835,True,True,no_trend
series_362.csv,no_trend,36,train,3.105243372927304e-07,0.1,0.03085217745257629,False,True,no_trend
series_363.csv,deterministic,141,train,0.983586418525225,0.01,0.9993544981715667,False,True,deterministic
series_364.csv,stochastic,41,train,0.021851041008286973,0.01,0.9105860083945209,False,True,deterministic
series_365.csv,deterministic,109,train,0.9679153506662768,0.01,0.9997245360647824,False,True,deterministic
series_366.csv,stochastic,97,train,0.7356554671506051,0.01,0.508583643633292,False,True,inconclusive
series_367.csv,stochastic,142,train,0.2981298382905686,0.01,0.40572453515510853,False,True,inconclusive
series_368.csv,deterministic,59,train,0.922973769757085,0.01,0.9925691190755432,False,True,deterministic
series_369.csv,stochastic,144,train,0.17522778985787352,0.02584121327369958,0.6624977792661959,False,True,inconclusive
series_370.csv,stochastic,119,train,0.6647760329995278,0.01,0.7966851414451116,False,True,inconclusive
series_371.csv,deterministic,66,train,0.9383846695758523,0.01,0.9982813230950369,False,True,deterministic
series_372.csv,no_trend,90,train,2.346496605921505e-12,0.1,0.07417515519446483,True,True,no_trend
series_373.csv,deterministic,85,train,0.9784030864303794,0.01,0.9964775123013035,False,True,deterministic
series_374.csv,no_trend,138,train,5.0136966150426135e-12,0.1,0.0061293530020613,False,True,no_trend
series_375.csv,deterministic,106,train,0.9349797524371872,0.01,0.999462355758139,False,True,deterministic
series_376.csv,stochastic,91,train,0.9624211860839611,0.02480924827523529,0.888239054743322,False,True,inconclusive
series_377.csv,deterministic,111,train,0.9640778926203961,0.01,0.9997710945755922,False,True,deterministic
series_378.csv,no_trend,20,train,0.6052504660698896,0.1,0.11802532598949556,False,False,inconclusive
series_379.csv,no_trend,105,train,1.6916477168103848e-13,0.1,0.012273109795555626,False,True,no_trend
series_380.csv,deterministic,73,train,0.9110181460464148,0.01,0.999392071464871,False,True,deterministic
series_381.csv,stochastic,51,train,0.6858633001990089,0.04067520049318323,0.7351491407331983,True,True,stochastic
series_382.csv,deterministic,130,train,0.9929324227702251,0.01,0.999783626434952,False,True,deterministic
series_383.csv,deterministic,89,train,0.9668972842605466,0.01,0.999762636070321,False,True,deterministic
series_384.csv,deterministic,51,train,0.8439092891766564,0.01,0.9981208096880048,False,True,deterministic
series_385.csv,deterministic,68,train,0.906894378567376,0.01,0.998463619174104,False,True,deterministic
series_386.csv,stochastic,135,train,0.1909588707507442,0.01,0.4905998409509531,False,True,inconclusive
series_387.csv,stochastic,67,train,0.6499848884991022,0.1,0.6666895463804521,True,True,stochastic
series_388.csv,stochastic,100,train,0.28242081293254084,0.1,0.01788415395229037,False,True,inconclusive
series_389.csv,no_trend,123,train,0.00044891684211491133,0.1,0.03695526614775857,False,True,no_trend
series_390.csv,no_trend,109,train,0.000677838749717435,0.1,0.002224309090961607,False,True,no_trend
series_391.csv,deterministic,44,train,0.15984692995115518,0.01,0.9985076936658679,False,True,deterministic
series_392.csv,stochastic,36,train,0.4825665756895975,0.1,0.2974521172385677,False,True,inconclusive
series_393.csv,no_trend,21,train,0.9632051875321228,0.06008119169457286,0.28301821840584584,False,False,inconclusive
series_394.csv,stochastic,81,train,0.7651212051385052,0.01,0.9059714960768382,False,True,deterministic
series_395.csv,no_trend,22,train,0.0,0.1,0.06980559048797297,False,True,no_trend
series_396.csv,no_trend,51,train,2.5093624460148146e-07,0.1,0.013257090766308655,False,True,no_trend
series_397.csv,stochastic,36,train,0.8124353184697768,0.023091109114425638,0.6217220693697207,False,True,inconclusive
series_398.csv,deterministic,59,train,0.9068066258661437,0.01,0.9980235554846303,False,True,deterministic
series_399.csv,deterministic,57,train,0.9579369741459846,0.01,0.9980126575444813,False,True,deterministic
series_400.csv,deterministic,150,train,0.8328873526473541,0.01,0.9998006261086908,False,True,deterministic
series_401.csv,no_trend,95,train,3.4935017913419605e-05,0.1,0.058356068033723174,False,True,no_trend
series_402.csv,deterministic,81,train,0.9758202350668288,0.01,0.999679033444839,False,True,deterministic
series_403.csv,deterministic,53,train,0.9355981391606167,0.01,0.9994374590227688,False,True,deterministic
series_404.csv,deterministic,70,train,0.9678461733322355,0.01,0.9997021392727122,False,True,deterministic
series_405.csv,no_trend,86,train,1.134758058368926e-12,0.1,0.04255249973034414,False,True,no_trend
series_406.csv,stochastic,126,train,0.012776806503435285,0.06949360669285753,0.21022779345011433,False,True,no_trend
series_407.csv,stochastic,64,train,0.18522316556524493,0.1,0.06314360976965927,True,True,stochastic
series_408.csv,stochastic,149,train,0.7953838560098285,0.1,0.7172824449321935,False,True,inconclusive
series_409.csv,deterministic,113,train,0.971629158872571,0.01,0.9993071864707923,False,True,deterministic
series_410.csv,no_trend,144,train,1.0848554902102155e-16,0.1,0.00969156311340813,True,True,no_trend
series_411.csv,no_trend,142,train,2.2361927753824684e-09,0.1,0.03290330815241305,False,True,no_trend
series_412.csv,stochastic,44,train,0.7879489654823553,0.01,0.6671418539572311,False,True,inconclusive
series_413.csv,no_trend,140,train,1.1892348751191842e-15,0.1,0.0032623618609367577,False,True,no_trend
series_414.csv,deterministic,101,train,0.9162586029351203,0.01,0.9998817276286625,False,True,deterministic
series_415.csv,deterministic,93,train,0.9629034377409111,0.01,0.9992314399477231,False,True,deterministic
series_416.csv,no_trend,63,train,1.1820764767209203e-09,0.1,0.04701766152005904,True,True,no_trend
series_417.csv,no_trend,43,train,6.087236961425562e-09,0.1,0.022605515944910448,True,True,no_trend
series_418.csv,deterministic,34,train,0.9800899819698428,0.01,0.9916484333921521,False,True,deterministic
series_419.csv,deterministic,26,train,0.9736850005097751,0.01,0.997877062536821,False,False,deterministic
series_420.csv,no_trend,144,train,7.263179555935289e-19,0.1,0.0019000772834023572,False,True,no_trend
series_421.csv,no_trend,121,train,1.167561417819614e-07,0.1,0.0004383196555259872,False,True,no_trend
series_422.csv,no_trend,89,train,2.4579009033125105e-05,0.1,0.0007785714808561384,True,True,no_trend
series_423.csv,stochastic,76,train,0.15437897295381237,0.038234074408941186,0.2703801280027399,False,False,inconclusive
series_424.csv,stochastic,44,train,0.3175876464070489,0.1,0.33197668878915265,False,False,inconclusive
series_425.csv,no_trend,36,train,2.044717189089138e-05,0.1,0.025723714999737024,False,True,no_trend
series_426.csv,deterministic,29,train,0.9761285931543245,0.01,0.9511887037726959,False,True,deterministic
series_427.csv,no_trend,95,train,5.2309172584766186e-06,0.1,0.020062906358862986,True,True,no_trend
series_428.csv,stochastic,100,train,0.9976981692215708,0.01,0.8982923846175249,False,True,inconclusive
series_429.csv,no_trend,141,train,3.3189134441630366e-06,0.1,0.00567396132784892,False,True,no_trend
series_430.csv,stochastic,143,train,0.39126727432647646,0.02019131766534633,0.6911586931619634,False,True,inconclusive
series_431.csv,stochastic,143,train,0.39395634571504967,0.01,0.5614767490007215,False,True,inconclusive
series_432.csv,no_trend,30,train,0.00017876543278100922,0.1,0.05837338396480185,True,True,no_trend
series_433.csv,stochastic,126,train,0.6130886635967241,0.02021031355143519,0.6092761094646014,True,True,stochastic
series_434.csv,deterministic,121,train,0.9673121705329921,0.01,0.9998342391070807,False,True,deterministic
series_435.csv,deterministic,68,train,0.9885431254556504,0.01,0.9838611704426042,False,True,deterministic
series_436.csv,deterministic,80,train,0.9507733949777056,0.01,0.9971649544506573,False,True,deterministic
series_437.csv,stochastic,142,train,0.437396544986118,0.07049801488053453,0.2105270755988562,False,True,inconclusive
series_438.csv,deterministic,91,train,0.9862458912303826,0.01,0.9962681178162157,False,True,deterministic
series_439.csv,deterministic,48,train,0.9660634892458836,0.01,0.9839892883907687,False,True,deterministic
series_440.csv,no_trend,141,train,1.5910861009371236e-20,0.1,0.014536255595288927,False,True,no_trend
series_441.csv,deterministic,38,train,0.4581858904565415,0.01,0.9613949749341513,False,True,deterministic
series_442.csv,no_trend,134,train,9.721239411865363e-20,0.1,0.007494260571836442,False,True,no_trend
series_443.csv,no_trend,116,train,1.5076503875510983e-07,0.1,0.006483766484772557,False,True,no_trend
series_444.csv,stochastic,101,train,0.0687324323017652,0.1,0.13795013935107148,False,True,inconclusive
series_445.csv,deterministic,22,train,0.9433197300717073,0.01,0.9730410498021391,False,True,deterministic
series_446.csv,deterministic,37,train,0.0801478619871906,0.01,0.9682608081006405,False,False,deterministic
series_447.csv,stochastic,149,train,0.046877889906784743,0.1,0.45367073986510376,False,True,no_trend
series_448.csv,deterministic,40,train,0.7635725448967088,0.01,0.9881138959547436,False,True,deterministic
series_449.csv,deterministic,127,train,0.9746464733099988,0.01,0.9989713286225262,False,True,deterministic
series_450.csv,stochastic,30,train,0.8607639085482771,0.014097035838241675,0.7537881493760692,False,True,inconclusive
series_451.csv,stochastic,71,train,0.2731776383704133,0.01,0.8372692253864984,False,True,inconclusive
series_452.csv,stochastic,141,train,0.38347528606609893,0.01,0.7667247711177752,False,True,inconclusive
series_453.csv,no_trend,77,train,3.6197655386426134e-12,0.1,0.008861038340193694,False,True,no_trend
series_454.csv,stochastic,20,train,0.5137145487539639,0.06015762169014855,0.4216017193386441,False,True,inconclusive
series_455.csv,stochastic,78,train,0.15346153561804515,0.09080367401936468,0.44905163203446774,True,True,stochastic
series_456.csv,stochastic,72,train,0.28302199919219717,0.1,0.24007294054016837,False,True,inconclusive
series_457.csv,deterministic,137,train,0.9806648924708551,0.01,0.9986731920374763,False,True,deterministic
series_458.csv,stochastic,83,train,0.6128311980309927,0.01,0.5190770316885749,False,True,inconclusive
series_459.csv,stochastic,144,train,0.6074143925371377,0.01,0.8548517736020216,True,True,stochastic
series_460.csv,stochastic,94,train,0.958310557779135,0.01,0.8078947034197724,False,True,inconclusive
series_461.csv,no_trend,28,train,0.19102605818489948,0.1,0.09286090627545285,False,True,inconclusive
series_462.csv,stochastic,82,train,0.9715483010627552,0.01,0.8357244213437488,False,True,inconclusive
series_463.csv,no_trend,41,train,1.8482715993125484e-10,0.1,0.01868657365050186,False,True,no_trend
series_464.csv,stochastic,128,train,0.38193978182494603,0.1,0.05111189103051417,False,True,inconclusive
series_465.csv,stochastic,136,train,0.2600929811489797,0.01,0.5053942561962264,False,True,inconclusive
series_466.csv,deterministic,49,train,0.8061508227276674,0.01,0.9988184508114478,False,True,deterministic
series_467.csv,deterministic,125,train,0.9896323934696785,0.01,0.9998078183807658,False,True,deterministic
series_468.csv,no_trend,70,train,0.02338339969639529,0.1,0.10883490204914292,False,True,no_trend
series_469.csv,deterministic,89,train,0.9964964409525225,0.01,0.9993422516966832,False,True,deterministic
series_470.csv,stochastic,144,train,0.4611270161969225,0.01,0.665728826351236,False,True,inconclusive
series_471.csv,stochastic,146,train,0.4371170213326809,0.01,0.5685415399361898,False,True,inconclusive
series_472.csv,deterministic,131,train,0.9788494274373786,0.01,0.9999141673063149,False,True,deterministic
series_473.csv,stochastic,96,train,0.11428570154404172,0.035043101019205464,0.3210729537754149,False,True,inconclusive
series_474.csv,deterministic,118,train,0.8923803437665541,0.01,0.9995732250759837,False,True,deterministic
series_475.csv,no_trend,109,train,2.1716773728672716e-18,0.1,0.025225760857296775,False,True,no_trend
series_476.csv,deterministic,136,train,0.8336483760978883,0.01,0.9994979651260091,False,True,deterministic
series_477.csv,stochastic,85,train,0.8173499080999889,0.01,0.8399634149377928,True,True,stochastic
series_478.csv,deterministic,88,train,0.9817948529022329,0.01,0.9984932013258978,False,True,deterministic
series_479.csv,no_trend,121,train,4.73290720955345e-06,0.06912667346827057,0.025058726843307344,False,True,no_trend
series_480.csv,deterministic,138,train,0.992628026622259,0.01,0.9999274656615041,False,True,deterministic
series_481.csv,stochastic,101,train,0.83585972976982,0.018303224741802893,0.33441394094095467,False,True,inconclusive
series_482.csv,stochastic,99,train,0.783055546356083,0.01,0.9701978650402111,False,True,deterministic
series_483.csv,deterministic,117,train,0.9125569167614667,0.01,0.9999242549330665,False,True,deterministic
series_484.csv,stochastic,108,train,0.8737440806212743,0.01,0.8305170109994087,False,True,inconclusive
series_485.csv,stochastic,41,train,0.4617047448029135,0.036902639907117764,0.4354933412349936,False,True,inconclusive
series_486.csv,deterministic,117,train,0.7267033368462901,0.01,0.999630688212502,False,True,deterministic
series_487.csv,deterministic,149,train,0.9511489573996256,0.01,0.9999271252712985,False,True,deterministic
series_488.csv,stochastic,70,train,0.728036427029603,0.019684062407101976,0.477660756436845,False,True,inconclusive
series_489.csv,no_trend,134,train,4.217085012061833e-24,0.1,0.0054037249565920265,False,True,no_trend
series_490.csv,deterministic,110,train,0.893059425393664,0.01,0.9980634483761104,False,True,deterministic
series_491.csv,deterministic,42,train,0.9895679076077013,0.01,0.9983668511416534,False,True,deterministic
series_492.csv,deterministic,130,train,0.9816042537412553,0.01,0.9996261299295447,False,True,deterministic
series_493.csv,deterministic,31,train,0.9777364540222857,0.01,0.9986128825833795,False,False,deterministic
series_494.csv,deterministic,96,train,0.9950562903130946,0.01,0.9998116424457728,True,True,stochastic
series_495.csv,no_trend,116,train,1.5598366069658238e-21,0.1,0.009121647093820573,False,True,no_trend
series_496.csv,deterministic,122,train,0.8469488165886023,0.01,0.9999061813209993,False,True,deterministic
series_497.csv,stochastic,40,train,0.9452551445664255,0.02384409947357827,0.8293493345600121,False,True,inconclusive
series_498.csv,deterministic,58,train,0.9711405373059946,0.01,0.9987345915532617,False,True,deterministic
series_499.csv,stochastic,42,train,0.0793996047424031,0.016901285543542026,0.8044572007245037,False,True,inconclusive
series_500.csv,stochastic,113,test,0.8625056750924148,0.01,0.6900318676349986,True,True,stochastic
series_501.csv,stochastic,103,test,0.20795273660108282,0.1,0.31972091139174275,True,False,inconclusive
series_502.csv,stochastic,22,test,0.9974691355115488,0.010320466631182105,0.7857706002817206,False,False,inconclusive
series_503.csv,no_trend,83,test,0.01978286578452334,0.1,0.009604304569473587,False,True,no_trend
series_504.csv,deterministic,121,test,0.8834927369981943,0.01,0.998741729485222,False,True,deterministic
series_505.csv,deterministic,139,test,0.9246784013172302,0.01,0.999919386710693,False,True,deterministic
series_506.csv,deterministic,131,test,0.841257669177496,0.01,0.9992188121860367,False,True,deterministic
series_507.csv,stochastic,48,test,0.5600911614694828,0.01,0.7757389360581364,False,True,inconclusive
series_508.csv,deterministic,73,test,0.9776890774914513,0.01,0.9998144638454405,False,True,deterministic
series_509.csv,deterministic,92,test,0.9728135406360935,0.01,0.9989242823927046,False,True,deterministic
series_510.csv,stochastic,51,test,0.9982250997663527,0.01,0.9622085741902577,True,True,stochastic
series_511.csv,stochastic,148,test,0.6635654724214006,0.01,0.8222531356190279,False,True,inconclusive
series_512.csv,no_trend,20,test,5.150695661951287e-05,0.1,0.03356856583209633,True,True,no_trend
series_513.csv,no_trend,136,test,2.9722664087328224e-19,0.1,0.02294649455809794,False,True,no_trend
series_514.csv,no_trend,56,test,1.3423463138524332e-14,0.1,0.00034503593584567227,False,True,no_trend
series_515.csv,deterministic,22,test,0.9989170375746278,0.01,0.9940368998045179,False,True,deterministic
series_516.csv,stochastic,119,test,0.4946529006351205,0.01,0.8626720378039308,False,True,inconclusive
series_517.csv,deterministic,91,test,0.9783007267385055,0.01,0.9977666725315907,False,True,deterministic
series_518.csv,deterministic,71,test,0.883055184334156,0.01,0.9992243692236608,False,True,deterministic
series_519.csv,no_trend,102,test,6.46384626866641e-16,0.1,0.009543908032462745,False,True,no_trend
series_520.csv,stochastic,33,test,0.999056896068035,0.012244864907510535,0.6997737925840566,True,True,stochastic
series_521.csv,no_trend,130,test,1.4362621711303936e-22,0.04490429707977878,0.03180347815708051,True,True,stochastic
series_522.csv,stochastic,74,test,0.43682468282930825,0.1,0.24593545444286802,False,True,inconclusive
series_523.csv,no_trend,147,test,5.207755922399671e-22,0.1,0.0013417816069735133,False,True,no_trend
series_524.csv,no_trend,115,test,5.937183749151104e-18,0.1,0.02402123432975456,False,True,no_trend
series_525.csv,deterministic,88,test,0.860406466408631,0.01,0.9981494328679691,False,True,deterministic
series_526.csv,no_trend,147,test,2.357639570636022e-10,0.1,0.0013963118048796463,True,True,no_trend
series_527.csv,no_trend,26,test,6.301254934546769e-07,0.021960171888471405,0.2576946687402695,False,True,inconclusive
series_528.csv,deterministic,92,test,0.9845412928340075,0.01,0.9997794617291973,False,True,deterministic
series_529.csv,stochastic,26,test,0.6148429183702048,0.1,0.7485560705646038,False,False,inconclusive
series_530.csv,deterministic,39,test,0.8799440662981596,0.01,0.9840477409034789,False,True,deterministic
series_531.csv,deterministic,125,test,0.9844100461125912,0.01,0.9998957070395077,False,True,deterministic
series_532.csv,deterministic,85,test,0.9923951955826523,0.01,0.9985949877076717,False,True,deterministic
series_533.csv,deterministic,129,test,0.9878357964514487,0.01,0.9998980929270769,False,True,deterministic
series_534.csv,stochastic,22,test,0.8995860634689691,0.018031416147570027,0.6903257742184297,False,True,inconclusive
series_535.csv,no_trend,113,test,1.4967947458475007e-14,0.1,0.0060956142854630135,False,True,no_trend
series_536.csv,no_trend,35,test,8.050362942018747e-06,0.06192461371615312,0.2976993905867129,False,True,no_trend
series_537.csv,deterministic,122,test,0.9560508420568244,0.01,0.9998652080624291,False,True,deterministic
series_538.csv,stochastic,77,test,0.627910149916033,0.1,0.5097136127762945,False,True,inconclusive
series_539.csv,no_trend,68,test,1.7311704064467598e-09,0.1,0.007805417129690628,True,True,no_trend
series_540.csv,deterministic,52,test,0.9525128157081958,0.01,0.9996288948067684,False,True,deterministic
series_541.csv,stochastic,139,test,0.3255124832084595,0.01,0.8507251643207276,False,True,inconclusive
series_542.csv,no_trend,38,test,2.299507791273365e-08,0.1,0.021996763873620817,False,True,no_trend
series_543.csv,deterministic,25,test,0.9970259285964836,0.011253157736372206,0.9665487876683274,False,False,deterministic
series_544.csv,no_trend,110,test,2.978165059104189e-18,0.1,0.011440607947472259,False,True,no_trend
series_545.csv,deterministic,111,test,0.9137985078432445,0.01,0.9996131795165664,False,True,deterministic
series_546.csv,no_trend,137,test,0.00016195470192657593,0.1,3.0071713522539234e-05,False,True,no_trend
series_547.csv,deterministic,99,test,0.9712197103635534,0.01,0.999800158646795,False,True,deterministic
series_548.csv,stochastic,100,test,0.34916332903335884,0.01,0.6687283562985528,False,True,inconclusive
series_549.csv,stochastic,135,test,0.5622811664637194,0.01,0.6625762243304503,False,True,inconclusive
series_550.csv,deterministic,28,test,0.9402201323973347,0.01,0.9953763673759575,False,True,deterministic
series_551.csv,deterministic,38,test,0.559966956623875,0.01,0.9670413435439722,False,True,deterministic
series_552.csv,stochastic,65,test,0.6324042784430338,0.01,0.7101439194032984,False,False,inconclusive
series_553.csv,deterministic,138,test,0.6193194393672752,0.01,0.9998512612249911,False,True,deterministic
series_554.csv,no_trend,36,test,0.0008056543120508775,0.1,0.0277734049968974,False,True,no_trend
series_555.csv,no_trend,104,test,0.0001482691331968078,0.1,1.7350257562775973e-05,False,True,no_trend
series_556.csv,deterministic,37,test,0.9862416153582126,0.01,0.99894077511062,False,True,deterministic
series_557.csv,no_trend,150,test,5.609899642095831e-13,0.06105576897700886,0.016503218065494374,False,True,no_trend
series_558.csv,stochastic,128,test,0.3648518138936393,0.01,0.515591350153922,False,True,inconclusive
series_559.csv,no_trend,102,test,2.9851239938647013e-06,0.1,0.009282205376286434,False,True,no_trend
series_560.csv,no_trend,150,test,2.0839712866521052e-23,0.1,0.013256283854803708,False,True,no_trend
series_561.csv,deterministic,98,test,0.48142013055434413,0.01,0.9998206080110955,False,True,deterministic
series_562.csv,deterministic,41,test,0.7852285576494324,0.01,0.9990625181209808,False,True,deterministic
series_563.csv,stochastic,106,test,0.7934434617711151,0.01,0.6300579669472177,False,True,inconclusive
series_564.csv,deterministic,94,test,0.8930056636175512,0.01,0.9994571625497688,False,True,deterministic
series_565.csv,stochastic,54,test,0.10999704014594003,0.1,0.11982049975954934,False,True,inconclusive
series_566.csv,no_trend,55,test,3.523465628894157e-09,0.1,0.005029849358434868,True,True,no_trend
series_567.csv,no_trend,74,test,3.528601698485029e-14,0.1,0.010118034806919085,False,True,no_trend
series_568.csv,no_trend,26,test,6.461555999280253e-05,0.1,0.03768898995141823,False,True,no_trend
series_569.csv,no_trend,57,test,1.5144195911553021e-12,0.1,0.021424118140924153,False,True,no_trend
series_570.csv,deterministic,127,test,0.9605992042004031,0.01,0.9989615031462162,False,True,deterministic
series_571.csv,stochastic,123,test,0.459807424818507,0.01,0.333536692816948,False,True,inconclusive
series_572.csv,stochastic,48,test,0.4767439716986003,0.09785286244277894,0.360760190618286,False,True,inconclusive
