filename,num_rows,num_cols,column_types
dataset_228.csv,100,10,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=nonstationary; col_9=nonstationary
dataset_229.csv,300,20,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=stationary; col_5=stationary; col_6=stationary; col_7=stationary; col_8=nonstationary; col_9=stationary; col_10=stationary; col_11=stationary; col_12=stationary; col_13=nonstationary; col_14=stationary; col_15=nonstationary; col_16=nonstationary; col_17=nonstationary; col_18=stationary; col_19=nonstationary
dataset_230.csv,200,10,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary; col_5=nonstationary; col_6=stationary; col_7=nonstationary; col_8=stationary; col_9=nonstationary
dataset_231.csv,200,20,col_0=stationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=stationary; col_5=nonstationary; col_6=stationary; col_7=stationary; col_8=stationary; col_9=nonstationary; col_10=nonstationary; col_11=nonstationary; col_12=stationary; col_13=stationary; col_14=stationary; col_15=stationary; col_16=nonstationary; col_17=nonstationary; col_18=stationary; col_19=stationary
dataset_232.csv,50,20,col_0=stationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary; col_5=nonstationary; col_6=nonstationary; col_7=stationary; col_8=nonstationary; col_9=nonstationary; col_10=nonstationary; col_11=stationary; col_12=nonstationary; col_13=stationary; col_14=nonstationary; col_15=nonstationary; col_16=stationary; col_17=stationary; col_18=nonstationary; col_19=stationary
dataset_233.csv,50,20,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=nonstationary; col_5=nonstationary; col_6=stationary; col_7=nonstationary; col_8=nonstationary; col_9=stationary; col_10=stationary; col_11=nonstationary; col_12=stationary; col_13=stationary; col_14=nonstationary; col_15=stationary; col_16=stationary; col_17=nonstationary; col_18=nonstationary; col_19=nonstationary
dataset_234.csv,300,20,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=stationary; col_4=nonstationary; col_5=nonstationary; col_6=nonstationary; col_7=stationary; col_8=stationary; col_9=stationary; col_10=nonstationary; col_11=stationary; col_12=nonstationary; col_13=stationary; col_14=nonstationary; col_15=nonstationary; col_16=stationary; col_17=nonstationary; col_18=stationary; col_19=nonstationary
dataset_235.csv,50,5,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=stationary; col_4=stationary
dataset_236.csv,200,10,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=stationary; col_4=stationary; col_5=nonstationary; col_6=nonstationary; col_7=nonstationary; col_8=nonstationary; col_9=stationary
dataset_237.csv,200,5,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary
dataset_238.csv,300,5,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=nonstationary
dataset_239.csv,200,5,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=nonstationary
dataset_240.csv,200,20,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=stationary; col_5=stationary; col_6=stationary; col_7=nonstationary; col_8=nonstationary; col_9=stationary; col_10=stationary; col_11=stationary; col_12=nonstationary; col_13=stationary; col_14=nonstationary; col_15=nonstationary; col_16=stationary; col_17=stationary; col_18=nonstationary; col_19=nonstationary
dataset_241.csv,100,5,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=stationary
dataset_242.csv,200,5,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=nonstationary
dataset_243.csv,100,10,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=nonstationary; col_5=stationary; col_6=stationary; col_7=nonstationary; col_8=stationary; col_9=stationary
dataset_244.csv,200,5,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=nonstationary; col_4=nonstationary
dataset_245.csv,200,20,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=nonstationary; col_5=stationary; col_6=nonstationary; col_7=stationary; col_8=nonstationary; col_9=nonstationary; col_10=nonstationary; col_11=stationary; col_12=stationary; col_13=nonstationary; col_14=stationary; col_15=nonstationary; col_16=nonstationary; col_17=nonstationary; col_18=nonstationary; col_19=stationary
dataset_246.csv,200,5,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary
dataset_247.csv,200,10,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=stationary; col_5=stationary; col_6=nonstationary; col_7=stationary; col_8=stationary; col_9=nonstationary
dataset_248.csv,300,5,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=nonstationary
dataset_249.csv,100,10,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=stationary; col_5=stationary; col_6=nonstationary; col_7=stationary; col_8=stationary; col_9=nonstationary
dataset_250.csv,50,5,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary
dataset_251.csv,300,10,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary; col_5=nonstationary; col_6=stationary; col_7=stationary; col_8=nonstationary; col_9=stationary
dataset_252.csv,100,5,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary
dataset_253.csv,100,10,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary; col_5=nonstationary; col_6=nonstationary; col_7=stationary; col_8=nonstationary; col_9=stationary
dataset_254.csv,100,10,col_0=stationary; col_1=stationary; col_2=stationary; col_3=nonstationary; col_4=stationary; col_5=stationary; col_6=stationary; col_7=nonstationary; col_8=nonstationary; col_9=nonstationary
dataset_255.csv,300,5,col_0=stationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=stationary
dataset_256.csv,200,10,col_0=stationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=nonstationary; col_5=nonstationary; col_6=nonstationary; col_7=stationary; col_8=stationary; col_9=stationary
dataset_257.csv,50,10,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=stationary; col_5=stationary; col_6=nonstationary; col_7=stationary; col_8=stationary; col_9=stationary
dataset_258.csv,50,20,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=nonstationary; col_4=stationary; col_5=stationary; col_6=stationary; col_7=stationary; col_8=nonstationary; col_9=nonstationary; col_10=nonstationary; col_11=nonstationary; col_12=nonstationary; col_13=nonstationary; col_14=stationary; col_15=nonstationary; col_16=nonstationary; col_17=stationary; col_18=stationary; col_19=nonstationary
dataset_259.csv,50,5,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary
dataset_260.csv,300,5,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary
dataset_261.csv,300,5,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=stationary
dataset_262.csv,100,20,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=stationary; col_5=nonstationary; col_6=stationary; col_7=nonstationary; col_8=nonstationary; col_9=stationary; col_10=stationary; col_11=stationary; col_12=stationary; col_13=stationary; col_14=nonstationary; col_15=nonstationary; col_16=nonstationary; col_17=nonstationary; col_18=nonstationary; col_19=stationary
dataset_263.csv,300,20,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=nonstationary; col_4=nonstationary; col_5=nonstationary; col_6=nonstationary; col_7=nonstationary; col_8=stationary; col_9=nonstationary; col_10=stationary; col_11=stationary; col_12=nonstationary; col_13=stationary; col_14=stationary; col_15=stationary; col_16=nonstationary; col_17=stationary; col_18=stationary; col_19=stationary
dataset_264.csv,300,10,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=stationary; col_5=nonstationary; col_6=nonstationary; col_7=nonstationary; col_8=stationary; col_9=stationary
dataset_265.csv,100,5,col_0=stationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=nonstationary
dataset_266.csv,300,20,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=stationary; col_5=nonstationary; col_6=nonstationary; col_7=stationary; col_8=nonstationary; col_9=nonstationary; col_10=nonstationary; col_11=nonstationary; col_12=nonstationary; col_13=nonstationary; col_14=stationary; col_15=stationary; col_16=stationary; col_17=nonstationary; col_18=stationary; col_19=nonstationary
dataset_267.csv,200,20,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary; col_5=nonstationary; col_6=stationary; col_7=stationary; col_8=nonstationary; col_9=stationary; col_10=nonstationary; col_11=nonstationary; col_12=stationary; col_13=stationary; col_14=nonstationary; col_15=nonstationary; col_16=stationary; col_17=nonstationary; col_18=nonstationary; col_19=nonstationary
dataset_268.csv,50,5,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=nonstationary
dataset_269.csv,300,20,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=nonstationary; col_5=stationary; col_6=stationary; col_7=stationary; col_8=stationary; col_9=nonstationary; col_10=nonstationary; col_11=stationary; col_12=stationary; col_13=nonstationary; col_14=stationary; col_15=nonstationary; col_16=nonstationary; col_17=stationary; col_18=stationary; col_19=nonstationary
dataset_270.csv,200,20,col_0=stationary; col_1=stationary; col_2=stationary; col_3=nonstationary; col_4=stationary; col_5=stationary; col_6=stationary; col_7=nonstationary; col_8=stationary; col_9=stationary; col_10=nonstationary; col_11=nonstationary; col_12=stationary; col_13=nonstationary; col_14=stationary; col_15=stationary; col_16=nonstationary; col_17=stationary; col_18=nonstationary; col_19=stationary
dataset_271.csv,100,20,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=stationary; col_4=stationary; col_5=stationary; col_6=stationary; col_7=stationary; col_8=nonstationary; col_9=nonstationary; col_10=stationary; col_11=nonstationary; col_12=stationary; col_13=stationary; col_14=nonstationary; col_15=nonstationary; col_16=stationary; col_17=stationary; col_18=stationary; col_19=stationary
dataset_272.csv,100,20,col_0=stationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=nonstationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=stationary; col_9=stationary; col_10=nonstationary; col_11=nonstationary; col_12=stationary; col_13=nonstationary; col_14=nonstationary; col_15=nonstationary; col_16=stationary; col_17=nonstationary; col_18=stationary; col_19=stationary
dataset_273.csv,200,5,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=stationary
dataset_274.csv,300,5,col_0=stationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=stationary
dataset_275.csv,200,10,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=nonstationary; col_5=nonstationary; col_6=stationary; col_7=stationary; col_8=nonstationary; col_9=nonstationary
dataset_276.csv,300,10,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=stationary; col_4=nonstationary; col_5=nonstationary; col_6=stationary; col_7=stationary; col_8=stationary; col_9=stationary
dataset_277.csv,100,5,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary
dataset_278.csv,50,5,col_0=stationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary
dataset_279.csv,100,5,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=stationary
dataset_280.csv,50,10,col_0=stationary; col_1=stationary; col_2=stationary; col_3=nonstationary; col_4=nonstationary; col_5=stationary; col_6=nonstationary; col_7=stationary; col_8=nonstationary; col_9=stationary
dataset_281.csv,200,5,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=stationary
dataset_282.csv,200,5,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary
dataset_283.csv,200,10,col_0=stationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=stationary; col_5=stationary; col_6=stationary; col_7=nonstationary; col_8=stationary; col_9=nonstationary
dataset_284.csv,50,20,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=stationary; col_4=stationary; col_5=stationary; col_6=stationary; col_7=nonstationary; col_8=nonstationary; col_9=stationary; col_10=stationary; col_11=nonstationary; col_12=nonstationary; col_13=nonstationary; col_14=nonstationary; col_15=stationary; col_16=nonstationary; col_17=nonstationary; col_18=nonstationary; col_19=stationary
dataset_285.csv,200,10,col_0=stationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=nonstationary; col_5=stationary; col_6=stationary; col_7=stationary; col_8=stationary; col_9=stationary
dataset_286.csv,50,10,col_0=stationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=stationary; col_5=stationary; col_6=nonstationary; col_7=stationary; col_8=nonstationary; col_9=stationary
dataset_287.csv,100,20,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=nonstationary; col_5=nonstationary; col_6=nonstationary; col_7=nonstationary; col_8=stationary; col_9=nonstationary; col_10=stationary; col_11=nonstationary; col_12=nonstationary; col_13=stationary; col_14=stationary; col_15=nonstationary; col_16=nonstationary; col_17=stationary; col_18=stationary; col_19=nonstationary
dataset_288.csv,300,10,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=stationary; col_5=stationary; col_6=stationary; col_7=nonstationary; col_8=nonstationary; col_9=nonstationary
dataset_289.csv,200,20,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=nonstationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=nonstationary; col_9=stationary; col_10=stationary; col_11=stationary; col_12=stationary; col_13=stationary; col_14=stationary; col_15=nonstationary; col_16=nonstationary; col_17=stationary; col_18=nonstationary; col_19=nonstationary
dataset_290.csv,50,20,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=stationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=nonstationary; col_9=nonstationary; col_10=nonstationary; col_11=stationary; col_12=stationary; col_13=nonstationary; col_14=stationary; col_15=stationary; col_16=stationary; col_17=nonstationary; col_18=nonstationary; col_19=nonstationary
dataset_291.csv,200,10,col_0=stationary; col_1=stationary; col_2=stationary; col_3=nonstationary; col_4=nonstationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=stationary; col_9=stationary
dataset_292.csv,50,10,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=stationary; col_9=nonstationary
dataset_293.csv,300,10,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=nonstationary; col_5=nonstationary; col_6=nonstationary; col_7=stationary; col_8=nonstationary; col_9=stationary
dataset_294.csv,300,5,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=nonstationary; col_4=nonstationary
dataset_295.csv,50,20,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=stationary; col_4=stationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=nonstationary; col_9=nonstationary; col_10=nonstationary; col_11=nonstationary; col_12=nonstationary; col_13=stationary; col_14=nonstationary; col_15=nonstationary; col_16=stationary; col_17=stationary; col_18=stationary; col_19=stationary
dataset_296.csv,200,10,col_0=stationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=nonstationary; col_5=nonstationary; col_6=stationary; col_7=stationary; col_8=nonstationary; col_9=stationary
dataset_297.csv,100,5,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=nonstationary; col_4=stationary
dataset_298.csv,300,5,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=nonstationary
dataset_299.csv,300,10,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary; col_5=nonstationary; col_6=stationary; col_7=nonstationary; col_8=nonstationary; col_9=nonstationary
dataset_300.csv,50,10,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=stationary; col_5=nonstationary; col_6=stationary; col_7=stationary; col_8=stationary; col_9=stationary
dataset_301.csv,50,10,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=stationary; col_5=nonstationary; col_6=stationary; col_7=stationary; col_8=stationary; col_9=stationary
dataset_302.csv,300,10,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=stationary; col_4=nonstationary; col_5=nonstationary; col_6=nonstationary; col_7=nonstationary; col_8=nonstationary; col_9=nonstationary
dataset_303.csv,100,20,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary; col_5=nonstationary; col_6=stationary; col_7=stationary; col_8=nonstationary; col_9=nonstationary; col_10=stationary; col_11=stationary; col_12=stationary; col_13=stationary; col_14=stationary; col_15=nonstationary; col_16=nonstationary; col_17=nonstationary; col_18=stationary; col_19=stationary
dataset_304.csv,300,5,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=stationary; col_4=nonstationary
dataset_305.csv,200,20,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=nonstationary; col_5=nonstationary; col_6=nonstationary; col_7=stationary; col_8=nonstationary; col_9=nonstationary; col_10=stationary; col_11=stationary; col_12=nonstationary; col_13=nonstationary; col_14=stationary; col_15=stationary; col_16=stationary; col_17=nonstationary; col_18=nonstationary; col_19=nonstationary
dataset_306.csv,50,5,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=nonstationary
dataset_307.csv,50,5,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary
dataset_308.csv,300,20,col_0=stationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary; col_5=nonstationary; col_6=stationary; col_7=nonstationary; col_8=stationary; col_9=nonstationary; col_10=stationary; col_11=nonstationary; col_12=nonstationary; col_13=stationary; col_14=nonstationary; col_15=stationary; col_16=nonstationary; col_17=nonstationary; col_18=nonstationary; col_19=nonstationary
dataset_309.csv,300,20,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary; col_5=nonstationary; col_6=stationary; col_7=nonstationary; col_8=stationary; col_9=stationary; col_10=nonstationary; col_11=nonstationary; col_12=stationary; col_13=stationary; col_14=nonstationary; col_15=nonstationary; col_16=nonstationary; col_17=nonstationary; col_18=stationary; col_19=stationary
dataset_310.csv,50,20,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=nonstationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=nonstationary; col_9=stationary; col_10=nonstationary; col_11=nonstationary; col_12=nonstationary; col_13=stationary; col_14=nonstationary; col_15=nonstationary; col_16=stationary; col_17=stationary; col_18=nonstationary; col_19=nonstationary
dataset_311.csv,300,20,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary; col_5=nonstationary; col_6=nonstationary; col_7=nonstationary; col_8=nonstationary; col_9=nonstationary; col_10=stationary; col_11=stationary; col_12=nonstationary; col_13=stationary; col_14=stationary; col_15=stationary; col_16=stationary; col_17=stationary; col_18=nonstationary; col_19=nonstationary
dataset_312.csv,100,10,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=nonstationary; col_5=stationary; col_6=stationary; col_7=stationary; col_8=stationary; col_9=nonstationary
dataset_313.csv,100,20,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary; col_5=nonstationary; col_6=stationary; col_7=nonstationary; col_8=nonstationary; col_9=stationary; col_10=nonstationary; col_11=nonstationary; col_12=stationary; col_13=nonstationary; col_14=nonstationary; col_15=stationary; col_16=stationary; col_17=stationary; col_18=nonstationary; col_19=nonstationary
dataset_314.csv,200,20,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary; col_5=nonstationary; col_6=nonstationary; col_7=nonstationary; col_8=nonstationary; col_9=stationary; col_10=nonstationary; col_11=nonstationary; col_12=stationary; col_13=stationary; col_14=stationary; col_15=nonstationary; col_16=stationary; col_17=stationary; col_18=stationary; col_19=nonstationary
dataset_315.csv,200,10,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary; col_5=nonstationary; col_6=nonstationary; col_7=stationary; col_8=nonstationary; col_9=nonstationary
dataset_316.csv,100,10,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=nonstationary; col_5=stationary; col_6=stationary; col_7=nonstationary; col_8=nonstationary; col_9=stationary
dataset_317.csv,300,20,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=nonstationary; col_5=stationary; col_6=stationary; col_7=nonstationary; col_8=stationary; col_9=nonstationary; col_10=nonstationary; col_11=nonstationary; col_12=nonstationary; col_13=stationary; col_14=nonstationary; col_15=stationary; col_16=nonstationary; col_17=stationary; col_18=stationary; col_19=nonstationary
dataset_318.csv,300,20,col_0=stationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary; col_5=stationary; col_6=stationary; col_7=nonstationary; col_8=nonstationary; col_9=stationary; col_10=nonstationary; col_11=stationary; col_12=nonstationary; col_13=stationary; col_14=nonstationary; col_15=nonstationary; col_16=nonstationary; col_17=stationary; col_18=nonstationary; col_19=stationary
dataset_319.csv,300,10,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=stationary; col_9=nonstationary
dataset_320.csv,50,10,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary; col_5=nonstationary; col_6=nonstationary; col_7=nonstationary; col_8=nonstationary; col_9=stationary
dataset_321.csv,200,10,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary; col_5=stationary; col_6=stationary; col_7=stationary; col_8=nonstationary; col_9=stationary
dataset_322.csv,100,10,col_0=stationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary; col_5=stationary; col_6=stationary; col_7=nonstationary; col_8=nonstationary; col_9=stationary
dataset_323.csv,300,10,col_0=stationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=nonstationary; col_5=stationary; col_6=nonstationary; col_7=nonstationary; col_8=stationary; col_9=nonstationary
dataset_324.csv,50,10,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=stationary; col_5=nonstationary; col_6=nonstationary; col_7=nonstationary; col_8=stationary; col_9=stationary
dataset_325.csv,300,20,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=nonstationary; col_5=nonstationary; col_6=stationary; col_7=stationary; col_8=nonstationary; col_9=stationary; col_10=nonstationary; col_11=stationary; col_12=stationary; col_13=stationary; col_14=stationary; col_15=nonstationary; col_16=stationary; col_17=nonstationary; col_18=nonstationary; col_19=stationary
dataset_326.csv,300,5,col_0=nonstationary; col_1=stationary; col_2=stationary; col_3=nonstationary; col_4=stationary
dataset_327.csv,300,5,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=nonstationary
dataset_328.csv,300,10,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary; col_5=stationary; col_6=stationary; col_7=nonstationary; col_8=stationary; col_9=nonstationary
dataset_329.csv,200,10,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=stationary; col_4=stationary; col_5=nonstationary; col_6=nonstationary; col_7=nonstationary; col_8=nonstationary; col_9=nonstationary
dataset_330.csv,50,5,col_0=stationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=nonstationary
dataset_331.csv,300,10,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=stationary; col_5=nonstationary; col_6=stationary; col_7=nonstationary; col_8=stationary; col_9=stationary
dataset_332.csv,300,20,col_0=stationary; col_1=nonstationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary; col_5=stationary; col_6=stationary; col_7=stationary; col_8=nonstationary; col_9=nonstationary; col_10=nonstationary; col_11=nonstationary; col_12=nonstationary; col_13=stationary; col_14=stationary; col_15=stationary; col_16=stationary; col_17=nonstationary; col_18=stationary; col_19=stationary
dataset_333.csv,50,5,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=nonstationary
dataset_334.csv,300,5,col_0=stationary; col_1=stationary; col_2=stationary; col_3=nonstationary; col_4=stationary
dataset_335.csv,100,5,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=stationary
dataset_336.csv,50,10,col_0=stationary; col_1=stationary; col_2=stationary; col_3=stationary; col_4=nonstationary; col_5=stationary; col_6=stationary; col_7=stationary; col_8=stationary; col_9=nonstationary
dataset_337.csv,200,20,col_0=nonstationary; col_1=nonstationary; col_2=stationary; col_3=stationary; col_4=nonstationary; col_5=nonstationary; col_6=nonstationary; col_7=nonstationary; col_8=stationary; col_9=nonstationary; col_10=stationary; col_11=nonstationary; col_12=nonstationary; col_13=stationary; col_14=stationary; col_15=nonstationary; col_16=nonstationary; col_17=nonstationary; col_18=nonstationary; col_19=nonstationary
dataset_338.csv,100,5,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=stationary; col_4=stationary
dataset_339.csv,300,20,col_0=nonstationary; col_1=nonstationary; col_2=nonstationary; col_3=stationary; col_4=stationary; col_5=nonstationary; col_6=nonstationary; col_7=stationary; col_8=stationary; col_9=stationary; col_10=stationary; col_11=stationary; col_12=stationary; col_13=stationary; col_14=nonstationary; col_15=nonstationary; col_16=stationary; col_17=nonstationary; col_18=nonstationary; col_19=nonstationary
dataset_340.csv,100,20,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=nonstationary; col_5=nonstationary; col_6=stationary; col_7=nonstationary; col_8=nonstationary; col_9=nonstationary; col_10=stationary; col_11=nonstationary; col_12=nonstationary; col_13=stationary; col_14=nonstationary; col_15=nonstationary; col_16=stationary; col_17=stationary; col_18=nonstationary; col_19=nonstationary
dataset_341.csv,300,5,col_0=nonstationary; col_1=stationary; col_2=nonstationary; col_3=nonstationary; col_4=stationary
dataset_342.csv,50,5,col_0=stationary; col_1=stationary; col_2=stationary; col_3=nonstationary; col_4=nonstationary
dataset_343.csv,200,20,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=stationary; col_5=nonstationary; col_6=nonstationary; col_7=stationary; col_8=nonstationary; col_9=stationary; col_10=stationary; col_11=nonstationary; col_12=stationary; col_13=nonstationary; col_14=nonstationary; col_15=stationary; col_16=nonstationary; col_17=nonstationary; col_18=stationary; col_19=nonstationary
dataset_344.csv,300,5,col_0=stationary; col_1=stationary; col_2=nonstationary; col_3=stationary; col_4=stationary
dataset_345.csv,200,20,col_0=stationary; col_1=nonstationary; col_2=stationary; col_3=nonstationary; col_4=nonstationary; col_5=stationary; col_6=stationary; col_7=stationary; col_8=nonstationary; col_9=stationary; col_10=nonstationary; col_11=stationary; col_12=nonstationary; col_13=stationary; col_14=nonstationary; col_15=nonstationary; col_16=nonstationary; col_17=nonstationary; col_18=nonstationary; col_19=stationary
